CLOUD,PubChem,OFFSIDE_Ids
CLOUD191,000002094,C0026986;C0041834;C0023903;C1095952;C0036527;C0151632;C0853557;C0853760;C0159060;C0015967;C0040440;C1096403;C0021932;C0018926;C0242528;C1740795;C0277925;C2242658;C0740394;C0549475;C0278987;C0853786;C0341697;C0994344;C0002873;C0002871;C0002874;C0035222;C0235532;C0029936;C0855436;C0497365;C1535950;C0033816;C0036982;C0856103;C0546343;C2242529;C1739372;C0190211;C0948537;C0160237;C0877558;C0022658;C0206062;C0438242;C0242231;C0020621;C0025209;C0852879;C0276253;C0750426;C1096536;C0032285;C0235827;C0007177;C0235039;C1168207;C0034150;C0236036;C0034155;C0037299;C2363801;C0403677;C0039103;C0742906;C1306063;C0232431;C0546956;C0151539;C0948039;C0235431;C0852913;C0853700;C0012826;C0151662;C0150450;C0239981;C0004245;C0002393;C0002390;C0011849;C0034063;C0522776;C0853257;C0149504;C0189559;C1535939;C0019209;C0012739;C0010055;C0019079;C1695691;C0024110;C0877272;C0849916;C0036974;C0035410;C0010692;C0231218;C0948715;C0042384;C1611175;C0015230;C0151905;C0085631;C0151904;C0869219;C0018801;C0030326;C0549389;C0023895;C0023418;C0022660;C0278678;C0001824;C2609418;C0853848;C0006285;C0854802;C0011609;C0239134;C0235924;C1697454;C0020461;C0041364;C0030312;C0149521;C0024205;C0040046;C0003123;C0151975;C0853834;C0031039;C0021311;C0080032;C0236816;C1140716;C0264984;C0001339;C0031154;C0018944;C0014518;C0001122;C0239576;C0155973;C0233842;C0085652;C0019123;C1096266;C0014591;C0040034;C0948441;C0019087;C1096135;C0027947;C0151966;C0191342;C0014118;C0035078;C0014356;C0040460;C0026896;C0003850;C0004610;C0278493;C0003507;C0010823;C1737228;C0853149;C0243026;C0279530;C0042963;C0858635;C0854794;C0004690;C0749106;C0015695;C0241013;C0004623;C0242966;C0740166;C0854253;C0877211;C0029163;C0520561;C0000833;C0549249;C0040028;C0018524;C0020649;C0220981;C0025222;C0578537
CLOUD192,000001986,C0597457;C0155862;C0003578;C0024081;C0151945;C0151946;C0024312;C0852091;C0002873;C0002871;C0030446;C1096135;C0036983;C0036454;C1141948;C0008522;C0877211;C0877217;C0009763;C0700361;C0013295;C0013298;C0151611;C0038454;C0241729;C0003621;C0025297;C1963899;C0010043;C0019357;C0006112;C0021345;C0852752;C0040264;C0007166;C1869039;C0085932;C0016196;C0237849;C0861113;C0020440;C0023311;C0001361;C0040793;C0405106;C0014550;C0085694;C0022568;C1167753;C0030554;C0423729;C0595939;C0015929;C0149696;C0221745;C1735340;C0270795;C0023895;C0022661;C0022660;C0018553;C0018418;C0017601;C0017605;C0948074;C0158619;C0333472;C1145670;C0686619;C0011206;C0024441;C0013144;C0267412;C0031157;C0854369;C1141877;C1142438;C0018824;C0161467;C0877322;C0026769;C0948681;C0948276;C0035078;C0948374;C0008350;C0085096;C0852815;C0442874;C0919873;C0853034;C0009376;C0265004;C0152973;C0021931;C0021932;C0242528;C1262004;C0474362;C0157770;C0011881;C0011880;C1619718;C0853965;C0853562;C0030353;C0017086;C0426636;C0017168;C1536054;C0033816;C0853761;C0030193;C0424489;C0040435;C0011127;C0027497;C0020625;C0020621;C0235874;C0010200;C0028077;C1536020;C0428977;C0162429;C0004134;C0151539;C0149514;C0239429;C1328275;C0151740;C0011991;C0730285;C0236178;C0085584;C0038379;C1096197;C0006285;C0022408;C0024117;C1270947;C0876998;C0085636;C0006266;C0858640;C0015695;C0019065;C0019064;C0856812;C0014544;C0242966;C0269173;C0338573;C0149725;C0149721;C0024205;C0264492;C0476280;C0032617;C0854453;C1168267;C1442980;C0000786;C2609418;C0013473;C0948048;C0031880;C0271004;C0033845;C0011175;C0007785;C0013404;C0020651;C0004610;C0151706;C0026205;C0042963;C0026771;C1964002;C0039520;C0877237;C0034902;C1328320;C2242544;C0341429;C0220981;C0239324;C0235527;C1095951;C0034886;C0339434;C0042029;C0235996;C0042024;C0019214;C0043121;C0853023;C2363915;C0265010;C0034124;C0085166;C0085605;C0038814;C0025874;C0337629;C0032300;C0877161;C0149871;C0038395;C0271355;C0013221;C0236780;C0007177;C0376405;C0264490;C1328292;C0277585;C0264716;C0264650;C0029132;C1536093;C0041318;C0020615;C0020598;C0004153;C0235946;C0150450;C0004093;C0004096;C1141926;C0036572;C0009676;C0017181;C0011848;C0189786;C0009421;C0035302;C0233774;C0035305;C0036974;C0035309;C1504434;C0011615;C0018808;C0018801;C0018802;C0741453;C0086132;C0152032;C0021400;C0859078;C0948257;C0031046;C0553662;C0020542;C0040574;C0277638;C0149931;C0399459;C0018784;C0026946;C0948176;C0040822;C0014591;C1761613;C0018021;C0242184;C0855708;C0153678;C0037431;C0314719;C0010709;C0155107;C0853013;C0020649;C0851745;C1096657;C0038002;C0038000;C0042870;C0751402;C1700942;C0008925;C0456909;C0151827;C0342579;C0041909;C0220994;C0156672;C0035222;C0015300;C0152193;C0085278;C0013384;C0007876;C0025286;C0235039;C0010034;C0010038;C0025323;C0264220;C0004238;C0004239;C0344232;C0154774;C1301937;C0020457;C0042164;C0406650;C0546817;C0022073;C0028738;C0034065;C0853749;C0595900;C0012739;C0455012;C0022081;C0860112;C1504458;C1879316;C0028841;C0878544;C0852020;C1704268;C1142288;C0151908;C0151907;C0035317;C0020672;C0086543;C1869096;C0948605;C0011606;C0011609;C2363982;C1720775;C0042909;C0152021;C0031039;C0948268;C0221247;C0030662;C2607947;C0001126;C0042487;C0158889;C0001122;C1142140;C1096262;C0854719;C1167863;C0019080;C0410916;C1868710;C0038220;C0438215;C0043144;C0271240;C0162279;C0040997;C0003507;C0851612;C0243026;C0013378;C0085662;C0085661;C0020255;C0339303;C0085394;C0086438;C0014457;C0018681
CLOUD193,000004641,
CLOUD194,000004649,
CLOUD195,000656583,
CLOUD196,006442177,C0341698;C0341697;C0264733;C0027726;C0002878;C1264517;C0002871;C0030446;C0038017;C0278801;C1141948;C0920186;C1328346;C0877217;C1869066;C0027651;C0011206;C0948344;C0085682;C1328289;C1869048;C0701838;C0948657;C1869043;C0854326;C0193697;C0729948;C0186193;C0497406;C0195053;C0473120;C0742906;C0019214;C0235431;C0178415;C1392046;C0265072;C0011991;C0333258;C2242481;C0006277;C0155305;C0919629;C0861112;C0855346;C0239134;C0023311;C0013922;C0038941;C0085699;C0853857;C0156439;C0747585;C0149801;C1142110;C0034074;C0238217;C0558489;C0270795;C1963786;C0392039;C0022660;C1963866;C2363749;C0311245;C1096075;C1504561;C0009402;C1608950;C0040046;C0392106;C0151971;C0041755;C0948610;C0852247;C0854567;C0854358;C0394884;C0877320;C0024141;C0751429;C0194307;C0340530;C0025160;C0002962;C1095922;C1096497;C0085704;C0740651;C0522063;C0596706;C0391993;C0234387;C0015695;C1533665;C0852810;C0152277;C0178282;C0019322;C0919874;C2242708;C0151650;C0019329;C1457917;C0878544;C0015967;C1096403;C0021932;C1262004;C0549389;C0157770;C0011880;C1697441;C0185240;C0017160;C0018991;C1112615;C0027719;C0204147;C0853761;C0030193;C0030196;C0024248;C0042798;C0154472;C0022658;C0206062;C0424551;C0023530;C1096106;C0032720;C0035793;C0029927;C1096536;C1963873;C0333355;C0010200;C0037299;C0406855;C0034642;C0019112;C0947978;C0177002;C0151436;C0151539;C1868758;C0948143;C0740321;C0151740;C1096740;C0011620;C1142115;C1096197;C0149871;C0042928;C0006285;C0010055;C0010054;C0151692;C0016167;C0151281;C0024115;C1868873;C0027441;C0007642;C1963940;C0858640;C0040409;C0015806;C0040561;C0877156;C0014544;C0262627;C0877011;C0009241;C0008311;C0020295;C0856554;C0194546;C0085649;C0149721;C0475022;C0018944;C0855774;C0948048;C0259768;C1608942;C0853777;C0151766;C0194810;C0000737;C0013404;C0852958;C0040586;C0003850;C1504379;C2363981;C0151799;C0268948;C0948693;C1328320;C0041912;C0854954;C0024236;C1328411;C0190305;C0008320;C1095952;C0242339;C0344709;C0020433;C1096246;C0267112;C0438237;C0042029;C0235996;C0856600;C0019333;C0042021;C0235639;C1262018;C0919648;C0919642;C0411332;C0080179;C0025874;C0549395;C0032300;C0853655;C1112424;C0032285;C1868732;C0007177;C0264490;C0852681;C0007859;C0595916;C0919671;C0852753;C0948525;C0521848;C0854121;C0239735;C0267716;C1168175;C0920166;C0041954;C0041956;C0883301;C0151529;C0010692;C0948779;C0038531;C0011616;C0729958;C0854345;C0037379;C0018801;C0038363;C0241742;C0877093;C0860007;C0235896;C0241060;C0193704;C0877305;C0042373;C0031048;C0020443;C0020542;C0040771;C1095990;C1639520;C0948176;C1167677;C2363731;C1278795;C0242698;C0013369;C0399935;C0033687;C1262020;C1262104;C1535993;C1112343;C0156253;C0265050;C0855708;C0010705;C0010702;C0856169;C0948455;C0003862;C1735330;C0684550;C0003864;C0023510;C0041834;C0231807;C0854425;C1142005;C1141957;C0919887;C1141950;C1328330;C0022729;C0406834;C0340517;C0948056;C1536916;C0008339;C0085076;C0520863;C0403719;C0236151;C0242231;C0189722;C0264545;C1697788;C0947881;C0853692;C1262091;C0860184;C0013604;C1167781;C0038362;C0853643;C0346989;C0546817;C1735340;C0013428;C0034065;C0521530;C1303192;C0149745;C0436503;C0085298;C1735377;C0007462;C0185134;C0438177;C1167731;C0035022;C0278836;C0018965;C1869032;C0194361;C0575081;C0024299;C0473491;C0039984;C0854375;C1720775;C0342971;C0009319;C0553794;C0031039;C0856304;C0239281;C0002994;C0011079;C0740765;C1096260;C0852802;C0855275;C1167866;C0520474;C1167868;C2242544;C0856977;C1095986;C0948165;C1095988;C0391870;C1167760;C1167765;C1167766;C0007282;C0856379;C0746883;C0025222;C1527348;C0034192;C0018681
CLOUD197,000004689,
CLOUD198,000002771,C0497156;C0037856;C0423602;C0949040;C0856052;C0853557;C0159066;C0238154;C0264733;C0026636;C0221706;C0919768;C0343494;C0852091;C0043352;C0002871;C0007435;C0521591;C0340861;C0424641;C0917799;C0018916;C1141948;C0476436;C0743668;C0877211;C0877217;C0002170;C0700361;C1141891;C1096000;C0522055;C1963946;C0015256;C0017574;C0035258;C0401161;C0018674;C0026769;C0022410;C0028084;C0948238;C0272774;C0039496;C0178417;C0026858;C0853214;C0023798;C0040261;C0405580;C0520817;C0011849;C0006277;C1869039;C0016053;C0020569;C0877419;C0267003;C0159321;C0040822;C0038941;C1619692;C0302269;C0002957;C0853595;C0003537;C0030554;C2363731;C0013384;C0398952;C0398353;C0034074;C0678222;C0221745;C0189817;C1963789;C1963786;C0043252;C0022661;C0581912;C0311245;C0232492;C1611167;C0017601;C0039231;C1504561;C0948074;C0038587;C0040128;C0347623;C1536011;C0575090;C0011361;C0030312;C0011168;C0041970;C0024884;C0238106;C0392106;C0013144;C0013146;C0151899;C0031099;C0234952;C0005758;C0018821;C0877322;C0271650;C0241166;C0236748;C1963978;C0008350;C0851578;C0409497;C0917801;C0033578;C0435118;C0596706;C0036601;C0014268;C0442874;C0877027;C0041657;C0178282;C0858701;C0919874;C0008909;C0521542;C1457917;C0748725;C0027404;C0015967;C0007642;C0558489;C0014868;C0014869;C0854385;C0853629;C0011882;C0011881;C0011884;C0037933;C0196435;C0153690;C0018991;C0017168;C0027719;C0853761;C1536116;C0030193;C0233795;C0852736;C0030196;C0011124;C0000768;C0027497;C0013595;C0011860;C0020625;C0032227;C0007117;C0852282;C0744403;C0004144;C0854527;C0178391;C0010200;C0037299;C0011331;C0086769;C0162429;C0019112;C0549453;C0012833;C0004134;C0852911;C0677962;C1328275;C0740321;C0011991;C0004245;C0029443;C0026848;C0042880;C0033038;C0151692;C0877046;C0031117;C1869070;C0004623;C0152128;C0948715;C0043096;C0027441;C0014534;C0009806;C0006261;C0085631;C0016436;C0011053;C0158252;C0038436;C0860896;C0271468;C1869045;C0009938;C0008767;C1412000;C0034359;C0242362;C0038999;C0085649;C0004096;C1328411;C0854075;C1510472;C0160075;C0236065;C0476281;C1321686;C0151563;C0851453;C0520677;C0018946;C0028043;C0149531;C0919980;C0151766;C0187064;C0011175;C0000731;C0007787;C0013404;C0263008;C0020651;C0029408;C0236845;C0042963;C0042847;C0425791;C0001818;C1964002;C0149725;C0151811;C1443060;C0344315;C1095952;C0034880;C0854303;C0740313;C0040441;C0040440;C0042029;C0699744;C0235996;C0042025;C0042024;C0016977;C0042023;C0398950;C0035522;C0184930;C0014013;C0033247;C0011432;C0008031;C0008033;C0270996;C0435630;C0085606;C0039503;C0085762;C1739373;C0080179;C0039070;C0024103;C0015672;C0149871;C0877168;C0022893;C0155966;C0022362;C0037199;C1608985;C0007859;C0558348;C0600104;C0020619;C0026650;C0521849;C0020615;C0023524;C0033893;C0239735;C0004093;C0239739;C0037284;C0037287;C0036572;C0009676;C0542313;C0037578;C0024586;C1760428;C0009421;C0018989;C0883301;C0020040;C0877225;C1868887;C0267158;C0011616;C0011615;C0029453;C0265104;C0018800;C1269683;C0949690;C0235896;C0877302;C0021400;C2363816;C0031046;C1167981;C0020443;C0013473;C0191925;C0853785;C0002622;C0036091;C0014518;C0699790;C0040046;C0003123;C1167854;C0852833;C0023467;C0021311;C0019655;C0013362;C2363730;C1167779;C1297885;C0259813;C0947846;C0001430;C0027947;C0014118;C1535996;C0043094;C0851535;C0265050;C0852733;C0185216;C0003467;C0033953;C0019291;C0749087;C1697732;C0231528;C1442903;C0038663;C1504437;C0003862;C0020649;C0870082;C0521839;C1096559;C0424091;C0041834;C0231807;C0016663;C0199451;C0004604;C0012569;C0162298;C0008925;C0855790;C0151786;C0456909;C0948352;C0151825;C0555971;C0000737;C1963772;C0006625;C1868855;C0001546;C1869051;C1455780;C0017565;C0028259;C0018808;C0235039;C0234131;C0042345;C0003850;C0221776;C0011854;C0856223;C0006444;C0238729;C0019917;C0520803;C0242422;C0085614;C0344232;C0085610;C0919792;C0855333;C0403677;C0020456;C0020458;C0013604;C0015469;C0864052;C0852110;C0016658;C0013428;C0034065;C0034067;C0037763;C0240225;C0006840;C1456784;C0006846;C0007868;C2242532;C0043246;C0030920;C0185131;C0232726;C0022679;C0003949;C1504451;C1504452;C0855758;C0149516;C0151908;C0027769;C1536003;C0575081;C0264005;C0151907;C1504424;C0948549;C0854479;C0151889;C0011603;C0001889;C1142470;C0854253;C0154038;C0342971;C0241075;C0021390;C0009319;C0026827;C0686347;C0152416;C1697540;C0259799;C0856304;C0410256;C0030662;C0600139;C0011079;C0009946;C0042485;C0740765;C1868822;C0040460;C0302592;C0520474;C0854482;C0438216;C0270549;C0700594;C0037315;C0039591;C0007286;C1262141;C0235802;C1253936;C0087123;C0011334;C0241558;C0232766;C0000833;C0019557;C0018524;C0037928;C0151970;C0037926;C0006325;C0018681
CLOUD199,000037392,
CLOUD200,000036339,C0277896;C0424091;C0235527;C0085606;C0085631;C0004604;C0034886;C0856054;C0271905;C0521465;C0019193;C1696083;C0857494;C0040441;C0040440;C1096403;C0021931;C0013182;C0234192;C1112421;C0271738;C0151947;C1270947;C0042029;C0032319;C0235996;C0026636;C0151786;C0558401;C0020538;C0036572;C0024312;C0042023;C0264490;C0949690;C0340517;C0852091;C1510475;C0407713;C0035522;C0024121;C0002871;C0007435;C0020639;C0234543;C0877079;C0750016;C0854687;C1611727;C0006625;C0340861;C0008031;C0008033;C0017565;C0012691;C0028259;C0858640;C0546343;C0030193;C0521849;C0024248;C0948989;C0011127;C0391870;C0027497;C0039070;C0278512;C0027651;C0002170;C1096115;C0025289;C0158281;C0020625;C0015672;C0018790;C0149871;C0877517;C0038663;C1168087;C0481667;C0032024;C0240611;C0004144;C1504460;C0015256;C0020295;C1096532;C0393851;C0011633;C0919799;C0235874;C0852113;C1141930;C1168207;C0001169;C0520474;C0007859;C0032300;C0947973;C0428977;C0020453;C0195053;C0011334;C0020456;C0679136;C0917801;C0004238;C1869043;C0020615;C0877398;C0948238;C0877289;C1112153;C0085623;C0042514;C0085680;C0024103;C0026858;C0877161;C0239735;C0032290;C0740289;C1392046;C0151662;C0004093;C0032227;C0239739;C0520803;C0013428;C0333274;C0029442;C0085584;C0151738;C0520600;C0035273;C0158266;C0920169;C0006840;C0159023;C0006285;C0012739;C0239333;C0032326;C0024586;C0002792;C0160059;C0699744;C0151692;C0009421;C0085648;C0178417;C0035078;C0679189;C0024115;C0233488;C0020040;C0031117;C1868873;C0185221;C0151467;C0027441;C0278838;C0009806;C0686377;C0876998;C0424109;C0030554;C0085633;C0600327;C0018808;C0398353;C0018800;C0271899;C1608969;C0750876;C0085096;C0020473;C0086132;C0151905;C0027609;C0149925;C0022661;C0022660;C0009938;C0025062;C0333559;C0518988;C0025061;C0017105;C0014549;C0242362;C0018418;C0859832;C0039231;C1964000;C0520743;C0519030;C0854379;C1142133;C0020542;C0040128;C0239295;C0185131;C0031542;C0018813;C0575090;C0085642;C0745228;C0151744;C0524861;C0011168;C0473117;C0030446;C0001623;C0152965;C0267827;C0553718;C1141937;C0021311;C0948268;C0236816;C0036974;C0158986;C0011946;C0854686;C0919594;C0600139;C1112665;C0948048;C0001122;C0277986;C0549418;C0020550;C0033687;C1096260;C0010200;C2267233;C0040034;C0003862;C0195495;C0019080;C0863745;C0002940;C0752130;C0700361;C0410919;C0043144;C1167981;C0014118;C1527344;C0000737;C0232201;C0221725;C0340726;C0242184;C0013404;C0265050;C0020651;C0004610;C0008350;C0333355;C0029408;C0860554;C0235378;C0235490;C0243026;C0152964;C0042963;C0003467;C1869076;C1253936;C0919909;C0019291;C1096514;C0264914;C0242966;C0042510;C1964002;C0038017;C0151799;C0442874;C0020255;C0277890;C0000833;C0036983;C0023518;C0041912;C0036982;C1145670;C0020649;C0042135;C0006325
CLOUD201,009690109,
CLOUD202,000003125,
CLOUD203,054684141,
CLOUD204,000002725,C0497156;C0041834;C0311394;C0341698;C0024523;C0341697;C0151631;C0521465;C0151636;C0015967;C0040259;C0013182;C0151905;C0027726;C0854388;C0042029;C0235996;C0570562;C0553686;C0026975;C0595939;C0008728;C0033774;C0024790;C0003873;C0042109;C0043352;C0002871;C0154841;C0002874;C0235639;C0009917;C0017160;C0018991;C0854727;C0005001;C0017565;C1536055;C0852625;C0856103;C0852911;C0853761;C2609418;C0877025;C0235039;C0032308;C0039070;C0235033;C0013595;C0235329;C0877558;C0521169;C0206062;C0020625;C0151723;C0032227;C1619705;C0016382;C0151976;C0854133;C0029925;C0750426;C0022362;C0032285;C0948087;C0936223;C0235874;C0344232;C0085593;C0034150;C0236036;C0242786;C0021932;C0020517;C0948525;C1167940;C0853013;C0008625;C1739109;C0013604;C0004238;C0232431;C0012833;C0020598;C0853643;C0475858;C0085682;C0877161;C0235942;C0267995;C0236073;C0242379;C0151662;C0948344;C0158439;C0004096;C0028738;C0730285;C0275982;C0036572;C0521530;C0520600;C0948588;C0034069;C0854198;C0033036;C0002792;C0019163;C0004626;C0198667;C0151465;C0015230;C0011615;C0023895;C0038539;C0006267;C0006266;C1696704;C0948048;C0149512;C0038363;C0038362;C0014335;C1963946;C0018946;C0877153;C0022661;C0152031;C0581385;C0014038;C0151514;C0025061;C0265547;C0220654;C0149844;C0038525;C0948605;C0011606;C0859078;C0039239;C0011609;C0031256;C0948599;C0520743;C0948257;C0158619;C0014518;C0031542;C0030319;C0686619;C0699791;C0877417;C0006386;C2363801;C0232461;C0152021;C0026946;C0023467;C0013144;C0948268;C0013362;C0031099;C0014742;C0031154;C0239281;C0013369;C0013473;C0002622;C0005758;C0013080;C0035222;C0020550;C2609237;C2363744;C0085652;C0549410;C0039621;C0019158;C0027947;C0853777;C0423798;C0877369;C0034155;C0042769;C0014356;C0007784;C0013404;C0032776;C0040586;C0239946;C0040034;C0333355;C0851869;C0409497;C1328320;C0243026;C0014173;C0152965;C0851744;C1696685;C0746883;C0238569;C0160814;C0877211;C0151798;C0085636;C0341512;C0041657;C0549249;C1328321;C0852947;C0151517;C0014457;C0156714;C0854796;C0948715;C1262119
CLOUD205,000123631,C0341697;C1536454;C0853557;C0159066;C0259749;C0278987;C0855002;C0476434;C0271053;C0155765;C0020757;C0235328;C0002170;C0009763;C2242472;C1527407;C0160328;C0267356;C0948348;C0919712;C0267075;C1096730;C1869047;C0011630;C0854326;C0854448;C0742906;C0235431;C0278517;C0151723;C0740289;C0040261;C0011848;C0549371;C0019079;C0013928;C0034065;C0549379;C0232409;C1142115;C0856806;C0023487;C0014724;C0853326;C0149696;C0023895;C0020162;C1167727;C0541830;C0520587;C1504448;C0235807;C0520746;C0686619;C0011168;C0151975;C0340238;C0189559;C0024282;C0948758;C0019521;C0025162;C0152013;C0042251;C0948374;C0853141;C0333355;C0853149;C0034212;C0235496;C0855265;C0343026;C0346979;C0919875;C1112180;C0347019;C0521540;C0018196;C0014009;C0015967;C0919671;C0702166;C0014868;C0400263;C0149782;C1112366;C1444565;C0030293;C0153690;C0877211;C0856103;C0853760;C0424489;C0018965;C0206063;C0206062;C0032227;C1167654;C0004144;C0235874;C0010200;C0037299;C0751941;C0151923;C0151539;C1527411;C0852911;C0151536;C0035333;C0153676;C0151662;C0852874;C0011991;C0730285;C0854983;C0854987;C0854989;C0854988;C0006285;C0549202;C0549201;C0024115;C0024050;C0004626;C0876999;C0006267;C0016436;C0858640;C0151904;C0040409;C1262046;C0241582;C0035305;C0013930;C0022575;C0347533;C1412000;C0240611;C0497327;C0149725;C0078981;C0178874;C0239134;C0007097;C0854178;C0178879;C0578455;C0080032;C0948599;C0948048;C0033845;C0151966;C0151964;C0011175;C0236073;C0007785;C0013404;C0276253;C0042963;C1141964;C0877337;C1964002;C2363989;C0027134;C0549249;C1527348;C0026986;C0520905;C1112565;C0016479;C0855392;C0267055;C0282488;C1112773;C0856600;C0553686;C0026975;C1806780;C0023182;C0024121;C1328308;C0014013;C0033246;C1167709;C1262013;C0341163;C0263540;C0160237;C0032305;C1112251;C1167791;C0032300;C0005956;C0019193;C1112313;C0852879;C2350621;C0032285;C0036508;C0264490;C0034150;C1535881;C0521848;C0436516;C0854121;C2609421;C0002390;C0021100;C0155789;C0221345;C1096020;C0017675;C1142349;C2242658;C0151521;C0580359;C0015230;C0239740;C0018801;C0038362;C0037274;C0860007;C0235896;C0030807;C0686377;C0010266;C0241069;C0919924;C0025062;C0220654;C0001139;C0031256;C0032326;C0858259;C0003123;C0037301;C0040809;C0242379;C0023467;C0021311;C0853115;C0948176;C0007131;C0030578;C0022281;C0542034;C1145670;C0596240;C1262020;C0242184;C0239946;C0263492;C0852016;C0948588;C0011389;C0684550;C0948224;C1504383;C0027343;C1699554;C0162297;C1141957;C0018926;C1328332;C0151785;C0948353;C0020303;C0342579;C1319851;C0035222;C0001546;C0854727;C0017565;C0456673;C0028259;C0085077;C0581883;C0740304;C0010034;C0236151;C0476337;C0025289;C0264220;C0241982;C0019917;C0947881;C1262144;C0027339;C0007120;C0271441;C0858343;C0858342;C0853643;C0858346;C1328289;C0032290;C1377913;C0855629;C0546956;C0007867;C0521530;C0034063;C0393534;C0034069;C1535939;C0012739;C0436503;C0270769;C0024225;C0235950;C0518084;C0153646;C0151908;C0268854;C0684833;C0494165;C0151905;C0238113;C0035317;C0017661;C0151517;C0151514;C0017105;C0021099;C0011606;C0011603;C0151766;C0860805;C0235887;C0423838;C2363801;C0031039;C0948303;C0085394;C0574741;C0264984;C0001126;C0403639;C1096262;C0029882;C0852802;C0019080;C0855270;C0851429;C0877406;C0014356;C0022336;C0038833;C1167766;C1167886;C0474378;C0854253;C0556291;C0854392;C1262038;C0242770;C0037928;C0031142;C1112370
