Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD048,CLOUD058,0,1.90909090909,2.91666666667,1.96212121212,2.0,3.0
CLOUD048,CLOUD059,0,3.0,3.0,1.5,3.0,3.0
CLOUD048,CLOUD060,0,1.41666666667,2.92307692308,2.21474358974,2.0,3.0
CLOUD048,CLOUD061,0,1.5,2.6,1.85,2.0,2.75
CLOUD048,CLOUD062,0,1.94736842105,2.85,1.87631578947,2.0,2.8947368421052633
CLOUD048,CLOUD063,0,1.53846153846,2.35714285714,1.58791208791,2.0,2.3846153846153846
CLOUD048,CLOUD064,0,1.55,2.71428571429,1.93928571429,2.0,2.75
CLOUD048,CLOUD065,0,2.0,2.5,1.5,2.0,2.6666666666666665
CLOUD048,CLOUD066,0,0,3.0,3.0,3.0,3.0
CLOUD048,CLOUD067,0,0,None,None,None,None
CLOUD048,CLOUD068,0,1.86956521739,2.75,1.8152173913,2.0,2.782608695652174
CLOUD048,CLOUD069,0,2.0,2.71428571429,1.71428571429,2.0,2.769230769230769
CLOUD048,CLOUD070,0,0,3.0,3.0,3.0,3.0
CLOUD048,CLOUD071,0,1.2,2.0,1.4,1.0,2.05
CLOUD048,CLOUD072,0,1.125,1.33333333333,0.770833333333,0.0,1.5
CLOUD048,CLOUD073,0,2.07142857143,2.73333333333,1.69761904762,2.0,2.7857142857142856
CLOUD048,CLOUD074,0,2.33333333333,2.5,1.33333333333,2.0,2.6666666666666665
CLOUD048,CLOUD075,0,2.0,2.6,1.6,2.0,2.75
CLOUD048,CLOUD076,0,3.0,3.0,1.5,3.0,3.0
CLOUD048,CLOUD077,0,None,2.0,None,2.0,2.0
CLOUD048,CLOUD078,0,0,None,None,None,None
CLOUD048,CLOUD079,0,2.5,2.71428571429,1.46428571429,2.0,2.8333333333333335
CLOUD048,CLOUD080,0,0,2.0,2.0,2.0,2.0
CLOUD048,CLOUD081,0,0,None,None,None,None
CLOUD048,CLOUD082,0,1.6,2.33333333333,1.53333333333,2.0,2.4
CLOUD048,CLOUD083,0,0,2.0,2.0,2.0,2.0
CLOUD048,CLOUD084,0,1.94736842105,2.65,1.67631578947,2.0,2.6842105263157894
CLOUD048,CLOUD085,0,None,3.0,None,3.0,3.0
CLOUD048,CLOUD086,0,0,None,None,None,None
CLOUD048,CLOUD087,0,2.0,2.0,1.0,2.0,2.0
CLOUD048,CLOUD088,0,1.66666666667,2.2,1.36666666667,1.0,2.3333333333333335
CLOUD048,CLOUD089,0,2.75,3.44444444444,2.06944444444,3.0,3.5
CLOUD048,CLOUD090,0,0,2.0,2.0,2.0,2.0
CLOUD048,CLOUD091,0,2.0,2.9,1.9,2.0,3.0
