Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD059,CLOUD241,3.0,2.33333333333,2.71428571429,0.047619047619,2.75,3.0833333333333335
CLOUD059,CLOUD242,3.0,0,4.2,2.7,4.25,4.25
CLOUD059,CLOUD243,3.0,2.33333333333,2.57142857143,-0.0952380952381,2.5,3.0
CLOUD059,CLOUD244,3.0,0,3.2,1.7,3.25,3.25
CLOUD059,CLOUD245,3.0,0,None,None,None,None
CLOUD059,CLOUD246,3.0,1.0,2.66666666667,0.666666666667,2.75,3.0
CLOUD059,CLOUD247,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD248,3.0,0,None,None,None,None
CLOUD059,CLOUD249,3.0,1.77777777778,2.53846153846,0.149572649573,2.5,2.9722222222222223
CLOUD059,CLOUD250,3.0,0,None,None,None,None
CLOUD059,CLOUD251,3.0,1.76923076923,2.41176470588,0.027149321267,2.25,2.980769230769231
