Drug1,Drug2,Batch,InteractionType,Value,MahalanobisDistance
CLOUD110,CLOUD117,Batch2,Decreasing,0.830558977562,5.43366624938
CLOUD119,CLOUD177,Batch1,Decreasing,0.094972333836,4.04014403507
CLOUD103,CLOUD102,Batch2,Decreasing,-0.240005486113,5.42875358009
CLOUD074,CLOUD209,Batch1,Decreasing,0.54586701102,4.34778652589
CLOUD118,CLOUD104,Batch2,Decreasing,0.287915487548,4.84555661912
CLOUD068,CLOUD047,Batch1,Decreasing,-0.0834926343762,3.70939537568
CLOUD021,CLOUD117,Batch1,Decreasing,0.56947006429,6.95652401027
CLOUD178,CLOUD115,Batch2,Decreasing,0.610015783954,7.17407720461
CLOUD048,CLOUD104,Batch2,Decreasing,0.49968753217,3.85504756659
CLOUD152,CLOUD057,Batch1,Decreasing,0.264036756833,4.23837344495
CLOUD060,CLOUD031,Batch2,Decreasing,0.919198774028,3.43533242004
CLOUD263,CLOUD053,Batch2,Decreasing,0.843055432939,3.23995372896
CLOUD106,CLOUD063,Batch1,Decreasing,0.641884937892,4.13210281052
CLOUD067,CLOUD103,Batch2,Decreasing,0.492582559856,4.45759320121
CLOUD257,CLOUD046,Batch2,Decreasing,0.472897928552,4.09961461954
CLOUD062,CLOUD103,Batch2,Decreasing,0.711717443732,3.3122995804
CLOUD117,CLOUD063,Batch2,Decreasing,0.688469133082,13.3255358222
CLOUD087,CLOUD196,Batch2,Decreasing,0.864688945725,5.552954604
CLOUD027,CLOUD209,Batch2,Decreasing,0.861082777653,5.85418491935
CLOUD168,CLOUD027,Batch2,Decreasing,0.638129797917,3.25271014451
CLOUD202,CLOUD077,Batch1,Decreasing,0.81279449569,3.57880530511
CLOUD111,CLOUD031,Batch1,Decreasing,0.255332407092,4.11383607216
CLOUD235,CLOUD031,Batch2,Decreasing,0.871978504066,3.22135720879
CLOUD047,CLOUD112,Batch2,Decreasing,0.690837951847,5.43405743499
CLOUD035,CLOUD141,Batch2,Decreasing,0.55838669767,3.8352427099
CLOUD191,CLOUD101,Batch2,Decreasing,0.524198140275,4.66041901937
CLOUD234,CLOUD209,Batch2,Decreasing,0.861285689008,4.41047772492
CLOUD006,CLOUD027,Batch1,Decreasing,0.424398551299,4.68879605793
CLOUD021,CLOUD209,Batch1,Decreasing,0.513339221517,5.18222082037
CLOUD037,CLOUD104,Batch2,Decreasing,0.390299811649,5.79559698601
CLOUD010,CLOUD209,Batch1,Decreasing,0.66021716986,3.19987134542
CLOUD124,CLOUD104,Batch2,Decreasing,0.579858106908,4.52159976369
CLOUD117,CLOUD112,Batch2,Decreasing,0.394362111838,17.7872615846
CLOUD171,CLOUD209,Batch1,Decreasing,0.11817258147,3.92817605188
CLOUD169,CLOUD089,Batch1,Decreasing,0.39513761225,3.22422586621
CLOUD004,CLOUD117,Batch2,Decreasing,0.909609748595,3.14855507713
CLOUD187,CLOUD194,Batch1,Decreasing,0.259742387462,4.0285082247
CLOUD016,CLOUD194,Batch1,Decreasing,0.0723124787936,3.14679512401
CLOUD077,CLOUD179,Batch2,Decreasing,0.197504171339,5.1235530661
CLOUD105,CLOUD103,Batch2,Decreasing,0.541698101311,13.5447053129
CLOUD150,CLOUD194,Batch2,Decreasing,0.335978154146,6.4779150653
CLOUD219,CLOUD046,Batch2,Decreasing,0.145628829622,5.54037586492
CLOUD182,CLOUD178,Batch2,Decreasing,0.464567488951,10.1031231182
CLOUD040,CLOUD178,Batch2,Decreasing,0.860117001102,3.30860628749
CLOUD213,CLOUD027,Batch1,Decreasing,0.47213833761,3.64038701675
CLOUD242,CLOUD178,Batch2,Decreasing,0.788403288738,6.60107161254
CLOUD091,CLOUD177,Batch2,Decreasing,0.464874653157,3.79894212092
CLOUD187,CLOUD046,Batch2,Decreasing,0.477887047804,3.3929053601
CLOUD210,CLOUD103,Batch2,Decreasing,0.62151765898,6.35473813518
CLOUD204,CLOUD063,Batch1,Decreasing,0.609814139464,3.52804218475
CLOUD105,CLOUD194,Batch2,Decreasing,0.492244350781,3.07060753041
CLOUD262,CLOUD063,Batch2,Decreasing,0.635835623283,13.5974414826
CLOUD077,CLOUD103,Batch2,Decreasing,0.0763899433425,4.69334564179
CLOUD019,CLOUD046,Batch2,Decreasing,0.723065945462,6.5806684975
CLOUD215,CLOUD196,Batch2,Decreasing,0.766260895429,3.37023957883
CLOUD097,CLOUD143,Batch1,Decreasing,0.617974176263,4.89856994322
CLOUD106,CLOUD141,Batch2,Decreasing,0.527348378082,4.37194910858
CLOUD128,CLOUD117,Batch1,Decreasing,0.729652955863,3.8202504246
CLOUD129,CLOUD178,Batch2,Decreasing,0.629912106276,4.66447337576
CLOUD227,CLOUD196,Batch2,Decreasing,0.844661766875,3.06888720686
CLOUD057,CLOUD209,Batch2,Decreasing,0.436699424611,14.2700609612
CLOUD161,CLOUD053,Batch2,Decreasing,0.900554252272,3.20668166584
CLOUD122,CLOUD046,Batch2,Decreasing,-0.0646989769411,8.22097303217
CLOUD264,CLOUD103,Batch2,Decreasing,0.600471806935,4.3848397451
CLOUD264,CLOUD101,Batch2,Decreasing,0.51206162077,3.43597026219
CLOUD090,CLOUD115,Batch1,Decreasing,0.55282708397,3.91360460413
CLOUD087,CLOUD063,Batch1,Decreasing,0.464994479839,4.96139234984
CLOUD061,CLOUD046,Batch2,Decreasing,-0.158651370003,8.3235271568
CLOUD241,CLOUD199,Batch1,Decreasing,0.467575975902,3.28978957564
CLOUD102,CLOUD046,Batch2,Decreasing,0.667258641667,3.43831932903
CLOUD194,CLOUD115,Batch2,Decreasing,0.637134838673,3.16461138962
CLOUD055,CLOUD103,Batch2,Decreasing,-0.0736290870594,12.4325392514
CLOUD055,CLOUD104,Batch2,Decreasing,0.551989081272,5.22575634066
CLOUD045,CLOUD103,Batch2,Decreasing,0.483648486586,6.7297170365
CLOUD057,CLOUD196,Batch2,Decreasing,0.303581458852,4.368504769
CLOUD112,CLOUD177,Batch1,Decreasing,0.134083144679,3.0856073011
CLOUD085,CLOUD046,Batch2,Decreasing,0.724081914234,3.88357284701
CLOUD202,CLOUD117,Batch2,Decreasing,0.922742484054,3.82647269405
CLOUD136,CLOUD031,Batch2,Decreasing,0.884717836934,5.77065200358
CLOUD002,CLOUD112,Batch2,Decreasing,0.734808379989,8.30795878674
CLOUD008,CLOUD178,Batch2,Decreasing,0.723976953654,4.67765226886
CLOUD225,CLOUD117,Batch1,Decreasing,0.750987411862,3.29023284393
CLOUD104,CLOUD053,Batch2,Decreasing,0.727000004303,4.07062735489
CLOUD210,CLOUD112,Batch2,Decreasing,0.787715582399,7.00924061044
CLOUD057,CLOUD101,Batch2,Decreasing,0.256365763447,4.3898220586
CLOUD085,CLOUD178,Batch2,Decreasing,0.72450300103,3.06309451299
CLOUD211,CLOUD031,Batch1,Decreasing,-0.10727305836,4.53062063473
CLOUD087,CLOUD143,Batch1,Decreasing,0.611416705493,3.46853876256
CLOUD033,CLOUD046,Batch2,Decreasing,0.767055232839,3.04599980733
CLOUD007,CLOUD112,Batch1,Decreasing,0.78686953764,3.03429219661
CLOUD110,CLOUD143,Batch1,Decreasing,0.511569838506,4.74466153332
CLOUD031,CLOUD102,Batch2,Decreasing,0.0488913292455,4.95601187269
CLOUD031,CLOUD103,Batch2,Decreasing,0.742939807128,16.0013542698
CLOUD007,CLOUD117,Batch1,Decreasing,0.764131867159,5.41296421609
CLOUD055,CLOUD063,Batch2,Decreasing,0.738750250205,3.13418688455
CLOUD201,CLOUD046,Batch2,Decreasing,0.470056137164,3.01433826337
CLOUD101,CLOUD089,Batch2,Decreasing,0.841625042838,7.99867473193
CLOUD074,CLOUD117,Batch2,Decreasing,0.900316867398,3.9557571158
CLOUD207,CLOUD027,Batch2,Decreasing,0.655741796422,5.10447969747
CLOUD031,CLOUD209,Batch2,Decreasing,0.51774545164,13.5557935503
CLOUD111,CLOUD104,Batch2,Decreasing,0.55054722995,5.52008461744
CLOUD122,CLOUD031,Batch2,Decreasing,0.911014527351,3.10969811345
CLOUD031,CLOUD196,Batch2,Decreasing,0.237667331316,4.65600949463
CLOUD012,CLOUD104,Batch2,Decreasing,0.51413238055,4.61195544862
CLOUD083,CLOUD209,Batch2,Decreasing,0.893675252991,3.3196117504
CLOUD200,CLOUD103,Batch2,Decreasing,0.706477723311,3.28368448068
CLOUD259,CLOUD027,Batch2,Decreasing,0.754715622984,4.18628177415
CLOUD029,CLOUD196,Batch2,Decreasing,0.814831007589,3.55996736492
CLOUD140,CLOUD057,Batch1,Decreasing,0.616124427637,3.11205681714
CLOUD126,CLOUD143,Batch1,Decreasing,0.60175064684,3.57358397177
CLOUD048,CLOUD046,Batch2,Decreasing,-0.22915295422,6.58895419038
CLOUD089,CLOUD129,Batch2,Decreasing,0.19585795657,5.01628726104
CLOUD215,CLOUD194,Batch2,Decreasing,0.377260770053,4.36522593902
CLOUD103,CLOUD046,Batch2,Decreasing,0.735145038468,4.07186365883
CLOUD112,CLOUD115,Batch1,Decreasing,0.596568112828,4.09000271608
CLOUD112,CLOUD117,Batch2,Decreasing,0.192118344253,17.7872615846
CLOUD262,CLOUD178,Batch2,Decreasing,0.49907892356,5.2066103023
CLOUD137,CLOUD117,Batch2,Decreasing,0.857891767104,8.14128018902
CLOUD261,CLOUD104,Batch2,Decreasing,0.574384267187,3.67103416572
CLOUD142,CLOUD031,Batch2,Decreasing,0.92039239769,5.06901919999
CLOUD110,CLOUD027,Batch2,Decreasing,0.494083807948,6.83058767175
CLOUD103,CLOUD031,Batch2,Decreasing,0.0671838516367,16.0013542698
CLOUD164,CLOUD117,Batch2,Decreasing,0.930913749027,5.10594373861
CLOUD030,CLOUD117,Batch2,Decreasing,0.881018650338,6.48896127974
CLOUD011,CLOUD047,Batch1,Decreasing,-0.446464489952,5.34380313639
CLOUD158,CLOUD046,Batch2,Decreasing,0.672297185221,3.93543093461
CLOUD143,CLOUD178,Batch2,Decreasing,-0.374932928643,7.70896803064
CLOUD006,CLOUD102,Batch2,Decreasing,0.421380042331,4.93917422379
CLOUD216,CLOUD027,Batch2,Decreasing,0.606767984847,4.56082954414
CLOUD001,CLOUD031,Batch2,Decreasing,0.890056078601,4.43993915975
CLOUD131,CLOUD046,Batch2,Decreasing,-0.282334271946,10.7060084084
CLOUD211,CLOUD089,Batch1,Decreasing,0.184702917296,3.41809133294
CLOUD216,CLOUD104,Batch2,Decreasing,0.348073418616,4.24239606901
CLOUD142,CLOUD057,Batch1,Decreasing,0.515538601781,3.7793882928
CLOUD046,CLOUD047,Batch1,Decreasing,-0.0509817686796,3.47318072762
CLOUD224,CLOUD057,Batch2,Decreasing,0.82423869387,4.28756239468
CLOUD160,CLOUD057,Batch2,Decreasing,0.858879245046,3.70973141154
CLOUD130,CLOUD089,Batch2,Decreasing,0.892517062362,4.09661237785
CLOUD059,CLOUD104,Batch2,Decreasing,0.565428602579,4.54256569473
CLOUD209,CLOUD057,Batch2,Decreasing,0.496018434221,14.2700609612
CLOUD112,CLOUD027,Batch2,Decreasing,0.345550920563,9.66249862395
CLOUD206,CLOUD196,Batch2,Decreasing,0.811171358109,5.00413750259
CLOUD178,CLOUD209,Batch2,Decreasing,0.485806728169,11.6273969101
CLOUD066,CLOUD031,Batch2,Decreasing,0.914714756388,3.4791700132
CLOUD102,CLOUD141,Batch2,Decreasing,0.396632297125,3.73829215216
CLOUD066,CLOUD104,Batch2,Decreasing,0.490282080021,4.91290712885
CLOUD112,CLOUD057,Batch1,Decreasing,0.0133366889077,4.89118135129
CLOUD066,CLOUD103,Batch2,Decreasing,-0.0760865695111,11.6965522756
CLOUD112,CLOUD053,Batch2,Decreasing,0.17829720603,8.98782995558
CLOUD143,CLOUD117,Batch2,Decreasing,0.739680092052,5.04625414412
CLOUD037,CLOUD031,Batch2,Decreasing,0.735227400256,9.66470726259
CLOUD143,CLOUD115,Batch2,Decreasing,0.607635012428,5.32724902323
CLOUD143,CLOUD112,Batch2,Decreasing,0.404461289096,5.94208215876
CLOUD143,CLOUD057,Batch2,Decreasing,0.563289347092,4.15477418997
CLOUD143,CLOUD053,Batch2,Decreasing,0.639670629075,5.25780242227
CLOUD213,CLOUD102,Batch2,Decreasing,0.610531133153,5.46884469506
CLOUD144,CLOUD047,Batch1,Decreasing,-0.0534008266223,3.25520192485
CLOUD115,CLOUD178,Batch2,Decreasing,0.301456412364,7.17407720461
CLOUD119,CLOUD047,Batch1,Decreasing,-0.0627838664824,4.36191822932
CLOUD207,CLOUD199,Batch1,Decreasing,0.0623417724738,3.09232622009
CLOUD057,CLOUD089,Batch2,Decreasing,0.542266162061,10.3213775728
CLOUD240,CLOUD104,Batch2,Decreasing,0.559227588644,4.10392349972
CLOUD240,CLOUD063,Batch1,Decreasing,0.658268282223,3.41734078257
CLOUD116,CLOUD103,Batch2,Decreasing,0.696697597966,4.42218258822
CLOUD129,CLOUD194,Batch2,Decreasing,0.373767565135,3.09667538206
CLOUD116,CLOUD104,Batch2,Decreasing,0.423737670863,5.74474499342
CLOUD199,CLOUD103,Batch2,Decreasing,0.666935094216,4.65743225841
CLOUD098,CLOUD053,Batch2,Decreasing,0.801718789253,4.31781841378
CLOUD077,CLOUD047,Batch2,Decreasing,-0.166245656698,3.67411770285
CLOUD109,CLOUD103,Batch2,Decreasing,0.586612157042,3.51458327585
CLOUD042,CLOUD089,Batch2,Decreasing,0.83411925009,4.48986880975
CLOUD204,CLOUD031,Batch2,Decreasing,0.0707574536561,17.7779692617
CLOUD091,CLOUD046,Batch2,Decreasing,0.415894025398,4.00856571338
CLOUD179,CLOUD031,Batch2,Decreasing,0.444672844944,11.347264084
CLOUD043,CLOUD031,Batch2,Decreasing,0.911203298548,3.00781045995
CLOUD237,CLOUD104,Batch2,Decreasing,0.365838596963,5.44550960529
CLOUD064,CLOUD103,Batch2,Decreasing,0.0112119043236,10.9021682733
CLOUD083,CLOUD178,Batch2,Decreasing,0.00531333940662,9.5124511008
CLOUD160,CLOUD089,Batch2,Decreasing,0.914751478588,3.72944674907
CLOUD071,CLOUD101,Batch2,Decreasing,0.482393179499,4.26965313557
CLOUD136,CLOUD179,Batch2,Decreasing,0.742154821653,3.4916565418
CLOUD148,CLOUD063,Batch2,Decreasing,0.801546521095,4.66338276738
CLOUD071,CLOUD104,Batch2,Decreasing,0.253662980969,5.09273452654
CLOUD050,CLOUD194,Batch2,Decreasing,0.485399049468,5.22588364559
CLOUD009,CLOUD196,Batch2,Decreasing,0.729730643735,5.49636253103
CLOUD199,CLOUD196,Batch2,Decreasing,0.725371442377,3.05934314836
CLOUD106,CLOUD104,Batch1,Decreasing,0.0377607744096,3.87356224656
CLOUD101,CLOUD027,Batch2,Decreasing,0.413337311946,9.13723606448
CLOUD211,CLOUD178,Batch2,Decreasing,0.731827406897,5.5377306285
CLOUD044,CLOUD115,Batch2,Decreasing,0.825405721443,3.54363801391
CLOUD180,CLOUD209,Batch1,Decreasing,0.598619602137,4.65112118263
CLOUD057,CLOUD143,Batch2,Decreasing,0.512025038316,4.15477418997
CLOUD047,CLOUD053,Batch1,Decreasing,0.553260589854,3.36673705817
CLOUD057,CLOUD141,Batch2,Decreasing,0.446670131594,5.77635463008
CLOUD207,CLOUD089,Batch2,Decreasing,0.921310096492,7.15601249134
CLOUD087,CLOUD112,Batch2,Decreasing,0.656080182533,4.04322888863
CLOUD149,CLOUD194,Batch1,Decreasing,0.0613102904689,3.2420999628
CLOUD198,CLOUD209,Batch1,Decreasing,0.577004327128,3.16398800006
CLOUD072,CLOUD102,Batch2,Decreasing,0.563961292211,4.65268636802
CLOUD087,CLOUD117,Batch2,Decreasing,0.880289306796,4.29187256584
CLOUD014,CLOUD046,Batch2,Decreasing,0.589465221546,4.78807316234
CLOUD101,CLOUD117,Batch2,Decreasing,0.938152050437,5.95527484957
CLOUD171,CLOUD112,Batch1,Decreasing,0.384188223795,3.05804702188
CLOUD137,CLOUD209,Batch2,Decreasing,0.701008161424,19.7076572284
CLOUD171,CLOUD115,Batch2,Decreasing,0.79059294855,3.81706507709
CLOUD043,CLOUD046,Batch2,Decreasing,0.491649285822,4.25580741158
CLOUD002,CLOUD117,Batch1,Decreasing,0.63546062859,5.67416778224
CLOUD002,CLOUD115,Batch2,Decreasing,0.725323829689,3.09817714659
CLOUD108,CLOUD104,Batch2,Decreasing,0.563745907629,4.3275374522
CLOUD237,CLOUD199,Batch1,Decreasing,0.305825365453,4.79443688377
CLOUD027,CLOUD117,Batch2,Decreasing,0.804568042989,6.90610379715
CLOUD092,CLOUD046,Batch2,Decreasing,0.711839320664,3.26893956532
CLOUD200,CLOUD104,Batch2,Decreasing,0.474225645984,5.36752553785
CLOUD152,CLOUD117,Batch1,Decreasing,-0.108921151437,3.66585935084
CLOUD095,CLOUD194,Batch2,Decreasing,0.128894640023,6.57496273402
CLOUD070,CLOUD046,Batch2,Decreasing,0.0950640611129,5.29719857538
CLOUD156,CLOUD196,Batch2,Decreasing,0.407341825672,16.4863198052
CLOUD117,CLOUD196,Batch2,Decreasing,0.495571722685,18.4833467425
CLOUD200,CLOUD046,Batch2,Decreasing,0.710313713972,3.07973881952
CLOUD099,CLOUD077,Batch2,Decreasing,0.901748626587,9.15894487268
CLOUD079,CLOUD104,Batch2,Decreasing,0.57433805862,3.46408482818
CLOUD157,CLOUD199,Batch1,Decreasing,0.186600469295,3.94080683306
CLOUD142,CLOUD063,Batch2,Decreasing,0.405819194467,27.2900697322
CLOUD238,CLOUD141,Batch2,Decreasing,0.446596774788,4.2587534422
CLOUD162,CLOUD046,Batch2,Decreasing,0.76007680444,3.78735987391
CLOUD178,CLOUD031,Batch2,Decreasing,0.236438538192,11.8869545021
CLOUD110,CLOUD104,Batch2,Decreasing,0.47659440274,4.31789235067
CLOUD229,CLOUD179,Batch2,Decreasing,0.658916881807,3.93091686887
CLOUD110,CLOUD103,Batch2,Decreasing,0.603497085888,4.02906156939
CLOUD108,CLOUD209,Batch2,Decreasing,0.893051738269,4.46806682622
CLOUD156,CLOUD046,Batch2,Decreasing,0.305749213343,5.07613889425
CLOUD122,CLOUD101,Batch2,Decreasing,0.0113177748714,5.12424541681
CLOUD060,CLOUD046,Batch2,Decreasing,0.63721442067,3.71352327221
CLOUD263,CLOUD046,Batch2,Decreasing,0.198380950124,6.30453392242
CLOUD157,CLOUD103,Batch2,Decreasing,0.182714158048,11.4932451261
CLOUD063,CLOUD112,Batch1,Decreasing,0.217999639503,5.25413911742
CLOUD063,CLOUD117,Batch2,Decreasing,-0.138362875816,13.3255358222
CLOUD247,CLOUD112,Batch1,Decreasing,0.74365399217,3.26135436052
CLOUD155,CLOUD199,Batch1,Decreasing,0.0402383587695,4.05906837086
CLOUD155,CLOUD194,Batch1,Decreasing,0.0660255360024,3.1873132007
CLOUD216,CLOUD063,Batch2,Decreasing,0.836010792568,13.3501637034
CLOUD227,CLOUD057,Batch1,Decreasing,0.585533792407,3.6076501453
CLOUD112,CLOUD143,Batch2,Decreasing,0.52994389173,5.94208215876
CLOUD225,CLOUD103,Batch2,Decreasing,0.741753196106,3.34416808574
CLOUD053,CLOUD047,Batch1,Decreasing,-0.237086960143,3.36673705817
CLOUD161,CLOUD209,Batch2,Decreasing,0.916426324774,4.15344007716
CLOUD227,CLOUD117,Batch2,Decreasing,0.934693315304,5.2520438111
CLOUD187,CLOUD117,Batch2,Decreasing,0.832604818579,3.86813724895
CLOUD063,CLOUD178,Batch2,Decreasing,-0.146042222846,14.9764118989
CLOUD248,CLOUD143,Batch2,Decreasing,0.163347390959,3.94754568899
CLOUD162,CLOUD196,Batch2,Decreasing,0.861205551267,3.8023525218
CLOUD191,CLOUD117,Batch1,Decreasing,0.554095270944,4.29254761841
CLOUD236,CLOUD046,Batch2,Decreasing,0.685134598756,5.32900664131
CLOUD025,CLOUD104,Batch2,Decreasing,0.459898585512,4.87747265416
CLOUD025,CLOUD103,Batch2,Decreasing,0.10395388026,10.5345259399
CLOUD025,CLOUD102,Batch2,Decreasing,0.412559077113,3.91528161352
CLOUD169,CLOUD031,Batch2,Decreasing,0.799254122496,5.63564646398
CLOUD073,CLOUD103,Batch2,Decreasing,0.657073035304,4.84319643767
CLOUD073,CLOUD104,Batch2,Decreasing,0.363745047638,5.65558879245
CLOUD003,CLOUD104,Batch2,Decreasing,0.386384958895,4.45487210031
CLOUD004,CLOUD102,Batch2,Decreasing,0.405409147617,7.40375701217
CLOUD004,CLOUD101,Batch2,Decreasing,0.354878479765,7.92453585344
CLOUD247,CLOUD196,Batch2,Decreasing,0.724862945365,5.96744457546
CLOUD223,CLOUD117,Batch2,Decreasing,0.923267049772,4.10979678016
CLOUD071,CLOUD143,Batch1,Decreasing,0.616230858139,4.03683781456
CLOUD071,CLOUD141,Batch2,Decreasing,0.344544430898,4.43156841023
CLOUD057,CLOUD047,Batch2,Decreasing,-0.0949437411427,5.37916374463
CLOUD008,CLOUD027,Batch2,Decreasing,0.739474434862,3.10597152402
CLOUD219,CLOUD053,Batch2,Decreasing,0.124296550877,8.54746805792
CLOUD041,CLOUD209,Batch2,Decreasing,0.879974512962,3.90412559004
CLOUD212,CLOUD179,Batch2,Decreasing,0.621662351298,3.88640303409
CLOUD206,CLOUD046,Batch2,Decreasing,-0.162051725287,6.31717882322
CLOUD093,CLOUD031,Batch2,Decreasing,0.00688638901291,18.9296246053
CLOUD187,CLOUD057,Batch2,Decreasing,0.791453421156,9.29734714119
CLOUD209,CLOUD141,Batch2,Decreasing,0.0738883117591,3.78998655337
CLOUD005,CLOUD196,Batch2,Decreasing,0.684072212264,4.67867395878
CLOUD143,CLOUD027,Batch1,Decreasing,-0.142852842067,5.1458895553
CLOUD124,CLOUD209,Batch2,Decreasing,0.883717233439,3.42544917666
CLOUD035,CLOUD179,Batch2,Decreasing,0.816582370697,4.97359594383
CLOUD115,CLOUD104,Batch2,Decreasing,0.666154844752,4.53627958405
CLOUD115,CLOUD103,Batch2,Decreasing,0.000846345285283,4.63623180973
CLOUD150,CLOUD112,Batch2,Decreasing,0.669898299177,7.15202290866
CLOUD102,CLOUD104,Batch2,Decreasing,0.59165318384,3.37777689001
CLOUD262,CLOUD194,Batch2,Decreasing,0.481831759001,4.95689979647
CLOUD041,CLOUD057,Batch2,Decreasing,0.837968838693,3.63639215768
CLOUD168,CLOUD053,Batch2,Decreasing,0.710973456481,3.57936279947
CLOUD168,CLOUD196,Batch2,Decreasing,0.645158510188,3.94970256707
CLOUD141,CLOUD112,Batch2,Decreasing,0.725621969562,7.03333647537
CLOUD020,CLOUD196,Batch2,Decreasing,0.615371059489,5.31787981556
CLOUD090,CLOUD046,Batch2,Decreasing,0.709757316647,4.03230198544
CLOUD090,CLOUD047,Batch1,Decreasing,-0.162975962825,4.47244610054
CLOUD098,CLOUD089,Batch2,Decreasing,0.90021522997,3.9320901218
CLOUD229,CLOUD046,Batch2,Decreasing,0.7637714446,7.50830286825
CLOUD209,CLOUD143,Batch1,Decreasing,0.363888065789,3.9512892164
CLOUD081,CLOUD046,Batch2,Decreasing,-0.143535362208,7.94625630299
CLOUD088,CLOUD053,Batch2,Decreasing,0.877408043235,4.30886070155
CLOUD033,CLOUD179,Batch2,Decreasing,0.833026748073,3.04055136139
CLOUD117,CLOUD209,Batch2,Decreasing,0.441836783309,17.6998982703
CLOUD021,CLOUD047,Batch1,Decreasing,-0.0765146214086,3.49970878586
CLOUD020,CLOUD178,Batch2,Decreasing,0.549669090604,4.81762724138
CLOUD257,CLOUD089,Batch2,Decreasing,0.503609537966,7.1172041376
CLOUD074,CLOUD194,Batch1,Decreasing,0.178264062778,3.09027353722
CLOUD160,CLOUD104,Batch2,Decreasing,0.638534425062,3.41422497424
CLOUD020,CLOUD104,Batch2,Decreasing,0.399729301542,6.16329261264
CLOUD022,CLOUD046,Batch2,Decreasing,0.192537585125,6.37985380565
CLOUD267,CLOUD104,Batch2,Decreasing,0.3263090124,5.42997309678
CLOUD020,CLOUD103,Batch2,Decreasing,0.573981920013,3.17415330707
CLOUD154,CLOUD104,Batch2,Decreasing,0.540184734262,4.29138685797
CLOUD141,CLOUD027,Batch2,Decreasing,0.435144442149,4.27778082438
CLOUD196,CLOUD179,Batch2,Decreasing,0.356995783396,10.2146982442
CLOUD133,CLOUD117,Batch1,Decreasing,0.66157995807,3.15061532943
CLOUD104,CLOUD047,Batch1,Decreasing,-0.149467638351,3.96859725228
CLOUD201,CLOUD103,Batch2,Decreasing,-0.0187345818146,10.2896940967
CLOUD146,CLOUD104,Batch2,Decreasing,0.316136716086,5.69085403009
CLOUD149,CLOUD209,Batch1,Decreasing,-0.0189661506223,4.06008857574
CLOUD209,CLOUD089,Batch2,Decreasing,0.407243559723,12.7172838719
CLOUD122,CLOUD194,Batch2,Decreasing,0.259210277079,5.02895932079
CLOUD189,CLOUD089,Batch1,Decreasing,0.188414447267,3.04395425636
CLOUD258,CLOUD031,Batch2,Decreasing,0.852275112171,4.55803191848
CLOUD196,CLOUD053,Batch1,Decreasing,0.462770868838,4.22290938574
CLOUD194,CLOUD101,Batch2,Decreasing,0.422632640239,5.15899399736
CLOUD014,CLOUD089,Batch1,Decreasing,0.467819976328,4.03550998584
CLOUD086,CLOUD152,Batch1,Decreasing,0.0947217465858,3.19537609193
CLOUD233,CLOUD103,Batch2,Decreasing,0.534294911249,4.67642479914
CLOUD184,CLOUD103,Batch2,Decreasing,0.029248273771,13.0938027732
CLOUD111,CLOUD117,Batch2,Decreasing,0.923962054497,5.81852556503
CLOUD016,CLOUD031,Batch2,Decreasing,-0.00757055326621,10.8655924452
CLOUD092,CLOUD077,Batch1,Decreasing,0.758321941447,5.57241137787
CLOUD119,CLOUD104,Batch2,Decreasing,0.531985970176,3.82475022703
CLOUD122,CLOUD143,Batch1,Decreasing,0.548531077829,4.00544840598
CLOUD146,CLOUD046,Batch2,Decreasing,0.123056389026,5.56527214727
CLOUD170,CLOUD103,Batch2,Decreasing,0.58221733553,3.31520460493
CLOUD170,CLOUD101,Batch2,Decreasing,0.270168160223,5.16207757919
CLOUD209,CLOUD031,Batch2,Decreasing,0.492624839797,13.5557935503
CLOUD242,CLOUD031,Batch2,Decreasing,0.0334147036579,16.5268237166
CLOUD194,CLOUD089,Batch2,Decreasing,0.911279806165,4.08477975853
CLOUD140,CLOUD046,Batch2,Decreasing,0.721622331801,4.29968768356
CLOUD199,CLOUD027,Batch1,Decreasing,0.639270861801,5.00776421828
CLOUD149,CLOUD102,Batch2,Decreasing,0.598416542034,3.01616765187
CLOUD026,CLOUD103,Batch2,Decreasing,0.698791764606,4.19463927545
CLOUD181,CLOUD104,Batch2,Decreasing,0.551675604418,3.96303570184
CLOUD149,CLOUD101,Batch2,Decreasing,0.607650853354,4.25186290435
CLOUD089,CLOUD031,Batch2,Decreasing,0.516865922965,10.1612261069
CLOUD225,CLOUD027,Batch2,Decreasing,0.34556440202,5.64941693662
CLOUD053,CLOUD089,Batch1,Decreasing,0.147085549879,3.74703800238
CLOUD089,CLOUD179,Batch2,Decreasing,0.646176203712,4.54673348344
CLOUD116,CLOUD047,Batch1,Decreasing,-0.289222413271,5.17717010647
CLOUD225,CLOUD143,Batch1,Decreasing,0.490150863761,6.03590245629
CLOUD109,CLOUD104,Batch2,Decreasing,0.46548027796,4.84891948495
CLOUD081,CLOUD209,Batch1,Decreasing,0.213160972649,4.38936106251
CLOUD110,CLOUD031,Batch2,Decreasing,0.871191065413,3.79257926143
CLOUD092,CLOUD101,Batch2,Decreasing,0.655431245401,8.25101204499
CLOUD092,CLOUD103,Batch2,Decreasing,0.0173471840561,11.6527981766
CLOUD112,CLOUD209,Batch1,Decreasing,0.366279450147,4.34287541433
CLOUD092,CLOUD104,Batch2,Decreasing,0.505200096182,3.22320546637
CLOUD104,CLOUD031,Batch2,Decreasing,0.529997957769,7.06738146372
