Drug1,Drug2,Batch,Plate,Well,S1,S2,C,Expected,Difference
CLOUD073,CLOUD045,Batch1,1315013,K17,0.46951515389962095,0.041769944000734416,0.3316808959882493,0.491673476214472,-0.1599925802262227
CLOUD073,CLOUD046,Batch1,1315034,G15,0.46951515389962095,0.2866978793720738,0.04617644358762504,0.6216040343156206,-0.5754275907279955
CLOUD073,CLOUD047,Batch2,1315108,M11,0.1157523701482863,0.6379277746265836,0.3651243821408314,0.679838492878421,-0.3147141107375896
CLOUD073,CLOUD048,Batch2,1315090,H08,0.1157523701482863,0.20157739783377907,0.03573454339194566,0.2939967064144814,-0.25826216302253574
CLOUD073,CLOUD049,Batch2,1315109,O02,0.1157523701482863,0.10677146638576036,0.3242038732679686,0.21016478623568682,0.1140390870322818
CLOUD073,CLOUD050,Batch1,1315063,O17,0.46951515389962095,0.1892346767036935,0.32984485449371154,0.5699012822476348,-0.24005642775392327
CLOUD073,CLOUD051,Batch2,1315085,C19,0.1157523701482863,0.047727088566566794,0.09731788347783821,0.1579549350929958,-0.06063705161515759
CLOUD073,CLOUD052,Batch1,1315027,M07,0.46951515389962095,0.13660148719361054,0.24905902873404936,0.5419801728106064,-0.292921144076557
CLOUD073,CLOUD053,Batch1,1315002,L03,0.46951515389962095,0.8358054320599074,0.7594785642155513,0.9128972698957818,-0.15341870568023053
CLOUD073,CLOUD054,Batch2,1315115,D22,0.1157523701482863,0,0.021959322583259163,0.1157523701482863,-0.09379304756502713
CLOUD073,CLOUD055,Batch1,1315050,C09,0.46951515389962095,0.5363995226292114,0.10951987514917834,0.7540669721098949,-0.6445470969607165
CLOUD073,CLOUD056,Batch2,1315109,N04,0.1157523701482863,0.23439483564270863,0.006158334008589365,0.32301544801483334,-0.316857114006244
CLOUD073,CLOUD057,Batch2,1315117,C07,0.1157523701482863,0.8599519217783541,0.8436107284660886,0.8761628187672222,-0.032552090301133596
CLOUD073,CLOUD058,Batch2,1315117,F19,0.1157523701482863,0.14904248710261192,0.1742970585852039,0.24754283611597552,-0.07324577753077163
CLOUD073,CLOUD059,Batch2,1315110,B21,0.1157523701482863,0.12713718499311244,0.25451746211814286,0.22817312464446482,0.026344337473678037
CLOUD073,CLOUD060,Batch2,1315096,N12,0.1157523701482863,0,0,0.1157523701482863,-0.1157523701482863
CLOUD073,CLOUD061,Batch1,1315003,I24,0.46951515389962095,0.2525781082652468,0.712659506104838,0.6035040127910352,0.10915549331380281
CLOUD073,CLOUD062,Batch2,1315114,G15,0.1157523701482863,0.11217351376171572,0.10582610809496809,0.21494153382422201,-0.10911542572925392
CLOUD073,CLOUD063,Batch1,1315035,O17,0.46951515389962095,0.7556534777685975,0.8944276140640779,0.8703778727589115,0.02404974130516635
CLOUD073,CLOUD064,Batch1,1315060,P22,0.46951515389962095,0.43404020930873033,0.5446617093546314,0.699766907536139,-0.1551051981815076
CLOUD073,CLOUD065,Batch2,1315075,C18,0.1157523701482863,0.12763687437538843,0.08678389109472501,0.22861497379640444,-0.14183108270167943
CLOUD073,CLOUD066,Batch1,1315063,F06,0.46951515389962095,0.4324795740383732,0.14624070503993386,0.6989390141749249,-0.5526983091349911
CLOUD073,CLOUD067,Batch2,1315086,N20,0.1157523701482863,0,0.32501418037436197,0.1157523701482863,0.20926181022607568
CLOUD073,CLOUD068,Batch1,1315040,O16,0.46951515389962095,0,0.7071513816212246,0.46951515389962095,0.23763622772160364
CLOUD073,CLOUD069,Batch2,1315122,I12,0.1157523701482863,0.011357804607946583,0.11149825783972135,0.12579548195318194,-0.014297224113460585
CLOUD073,CLOUD070,Batch1,1315038,I23,0.46951515389962095,0.10204456334998885,0.49325254750757364,0.5236482483837203,-0.030395700876146625
CLOUD073,CLOUD071,Batch1,1315047,D22,0.46951515389962095,0.2840968205881452,0.2224364270632516,0.6202242120469301,-0.3977877849836785
CLOUD073,CLOUD072,Batch1,1315054,E22,0.46951515389962095,0.4343680738613264,0.4032865142752226,0.6999408347128648,-0.2966543204376422
CLOUD074,CLOUD001,Batch2,1315065,P06,0.028441779434405748,0.027428895551414093,0.5304270318450693,0.05509054838841716,0.4753364834566522
CLOUD074,CLOUD002,Batch2,1315065,I10,0.028441779434405748,0,0.07057774896685855,0.028441779434405748,0.0421359695324528
CLOUD074,CLOUD003,Batch2,1315078,I03,0.028441779434405748,0.03924587418631666,0.18928774005348037,0.06657143112340475,0.12271630893007562
CLOUD074,CLOUD004,Batch1,1315005,P05,0.09797904289779803,0.15465589522323198,0.5749563940145047,0.23748190152855558,0.33747449248594913
CLOUD074,CLOUD005,Batch2,1315087,B12,0.028441779434405748,0.007941009642654713,0.08111174134997175,0.03615693263231758,0.044954808717654164
CLOUD074,CLOUD006,Batch1,1315050,G23,0.09797904289779803,0.1878139303091107,0.45194161388047366,0.2673911440723483,0.18455046980812534
CLOUD074,CLOUD007,Batch1,1315016,I13,0.09797904289779803,0.10912643768606309,0,0.19641337666453448,-0.19641337666453448
CLOUD074,CLOUD008,Batch1,1315055,O22,0.09797904289779803,0.13561789353582246,0.6153493068943358,0.22030922502516515,0.3950400818691706
CLOUD074,CLOUD009,Batch1,1315064,I15,0.09797904289779803,0.3235498550838677,0.12329018635821166,0.3898277928508271,-0.26653760649261543
CLOUD074,CLOUD010,Batch2,1315074,E21,0.028441779434405748,0.1756475704291927,0.18321043675553045,0.19909362040726208,-0.015883183651731636
CLOUD074,CLOUD011,Batch2,1315102,G17,0.028441779434405748,0,0.164573373308484,0.028441779434405748,0.13613159387407825
CLOUD074,CLOUD012,Batch1,1315024,D04,0.09797904289779803,0.14296205951397356,0.11410997888552278,0.2269338166498944,-0.11282383776437162
CLOUD074,CLOUD013,Batch2,1315099,A02,0.028441779434405748,0.04512060070766825,0.03816546471112562,0.07227906996879861,-0.03411360525767299
CLOUD074,CLOUD014,Batch2,1315109,K20,0.028441779434405748,0.09171325932528432,0.18807227939389037,0.11754655046674987,0.0705257289271405
CLOUD074,CLOUD015,Batch2,1315114,O06,0.028441779434405748,0.09245604083947827,0,0.11826820595294917,-0.11826820595294917
CLOUD074,CLOUD016,Batch2,1315077,N16,0.028441779434405748,0.25019582421737846,0.04910461064743548,0.27152158920398417,-0.22241697855654868
CLOUD074,CLOUD017,Batch1,1315028,F15,0.09797904289779803,0.617972223315104,0.001193426971449513,0.6554029392350639,-0.6542095122636143
CLOUD074,CLOUD018,Batch2,1315120,H14,0.028441779434405748,0.29462766388461237,0.06328498500931863,0.31468970828753773,-0.2514047232782191
CLOUD074,CLOUD019,Batch1,1315064,C13,0.09797904289779803,0.2756816304048471,0.3537133939227026,0.3466496510110737,0.007063742911628923
CLOUD074,CLOUD020,Batch1,1315040,K18,0.09797904289779803,0.1252573736737878,0.1434866427981272,0.21096381898313626,-0.06747717618500906
CLOUD074,CLOUD021,Batch1,1315043,J16,0.09797904289779803,0.19596682885033195,0.06912696226934725,0.27474522941765783,-0.20561826714831058
CLOUD074,CLOUD022,Batch1,1315016,K02,0.09797904289779803,0.2549605906807779,0.35279537317543375,0.32795883892701605,0.024836534248417697
CLOUD074,CLOUD023,Batch2,1315077,K05,0.028441779434405748,0.2933446776328229,0,0.31344321244773904,-0.31344321244773904
CLOUD074,CLOUD024,Batch1,1315064,I23,0.09797904289779803,0.9995409896263655,0.99173781327458,0.9995859630234545,-0.007848149748874489
CLOUD074,CLOUD025,Batch1,1315057,C21,0.09797904289779803,0.1286671650207866,0.38217203708803815,0.21403952223747494,0.16813251485056321
CLOUD074,CLOUD026,Batch2,1315082,D05,0.028441779434405748,0.12648893930799782,0,0.15133314822971355,-0.15133314822971355
CLOUD074,CLOUD027,Batch2,1315097,K02,0.028441779434405748,0.11244361613051362,0,0.1376872990361283,-0.1376872990361283
CLOUD074,CLOUD028,Batch2,1315075,D05,0.028441779434405748,0.05822056559436037,0,0.08500644854358497,-0.08500644854358497
CLOUD074,CLOUD029,Batch2,1315065,J17,0.028441779434405748,0.04701131728925279,0.06855198120087523,0.07411601120639676,-0.005564030005521525
CLOUD074,CLOUD030,Batch1,1315052,P24,0.09797904289779803,0.2620643226536919,0.6612503442577802,0.3343665540402215,0.3268837902175587
CLOUD074,CLOUD031,Batch2,1315112,N22,0.028441779434405748,0.7633903249331497,0.8355076574021555,0.7701199251234475,0.06538773227870798
CLOUD074,CLOUD032,Batch1,1315043,M17,0.09797904289779803,0.6651847188889325,0.2637473606903516,0.697989599679752,-0.43424223898940045
CLOUD074,CLOUD033,Batch1,1315026,O22,0.09797904289779803,0.44352642369717554,0.7677407509409713,0.49804917210124106,0.2696915788397302
CLOUD074,CLOUD034,Batch2,1315097,H17,0.028441779434405748,0.14391054209545426,0.15079815249979753,0.16825924963329536,-0.017461097133497833
CLOUD074,CLOUD035,Batch1,1315039,B23,0.09797904289779803,0.06468986199088092,0.6483980537960158,0.1563306541256218,0.492067399670394
CLOUD074,CLOUD036,Batch1,1315053,C02,0.09797904289779803,0.1937154922558392,0.07738914899476725,0.2727144766279343,-0.19532532763316707
CLOUD074,CLOUD037,Batch1,1315022,M23,0.09797904289779803,0.2602064235223144,0.6410538878178647,0.33269069008753693,0.3083631977303277
CLOUD074,CLOUD038,Batch1,1315032,K02,0.09797904289779803,0.46693595275253225,0.1682732029743872,0.5191650579050657,-0.35089185493067854
CLOUD074,CLOUD039,Batch2,1315102,J11,0.028441779434405748,0.35310482672933047,0.07949112713718509,0.37150367656467653,-0.29201254942749144
CLOUD074,CLOUD040,Batch1,1315019,J01,0.09797904289779803,0.6603323235105113,0.5474157715964381,0.6936126373562703,-0.14619686575983226
CLOUD074,CLOUD041,Batch2,1315098,O08,0.028441779434405748,0.2535045782351512,0.21602787456446002,0.27473623636978073,-0.05870836180532071
CLOUD074,CLOUD042,Batch2,1315114,N01,0.028441779434405748,0.12642141371579846,0.7212543554006969,0.1512675431855137,0.5699868122151832
CLOUD074,CLOUD043,Batch1,1315016,F23,0.09797904289779803,0.08748737721472502,0.6786927384558891,0.1768944906273857,0.5017982478285034
CLOUD074,CLOUD044,Batch1,1315015,B11,0.09797904289779803,0.6592306986137886,0.4179748462315248,0.6926189486125609,-0.2746441023810361
CLOUD074,CLOUD045,Batch1,1315013,C17,0.09797904289779803,0.041769944000734416,0.28945194161388044,0.13565640776344587,0.15379553385043457
CLOUD074,CLOUD046,Batch1,1315028,K13,0.09797904289779803,0.2866978793720738,0.05994675479665836,0.3565865384481677,-0.29663978365150934
CLOUD074,CLOUD047,Batch1,1315017,J24,0.09797904289779803,0.6840478594816242,0.5409896263655558,0.7150045478111252,-0.1740149214455694
CLOUD074,CLOUD048,Batch1,1315004,C02,0.09797904289779803,0.5752186856565815,0.3463692279445515,0.6168383522768184,-0.2704691243322669
CLOUD074,CLOUD049,Batch1,1315044,A24,0.09797904289779803,0.3400960861715474,0.8430184522170201,0.4047528400529702,0.4382656121640499
CLOUD074,CLOUD050,Batch1,1315016,I10,0.09797904289779803,0.1892346767036935,0.2784356926466538,0.2686726870949894,0.009763005551664372
CLOUD074,CLOUD051,Batch1,1315044,I02,0.09797904289779803,0.27686194279419285,0.41981088772606256,0.34771431752219095,0.07209657020387161
CLOUD074,CLOUD052,Batch1,1315050,N21,0.09797904289779803,0.13660148719361054,0.35279537317543375,0.2211964471177628,0.13159892605767096
CLOUD074,CLOUD053,Batch1,1315016,I20,0.09797904289779803,0.8358054320599074,0.8163958505462223,0.8518930586756952,-0.03549720812947288
CLOUD074,CLOUD054,Batch1,1315028,P15,0.09797904289779803,0.19810887726062607,0.6713485724777379,0.2766774019748706,0.3946711705028673
CLOUD074,CLOUD055,Batch1,1315008,O08,0.09797904289779803,0.5363995226292114,0.5501698338382447,0.5818226536889636,-0.03165281985071888
CLOUD074,CLOUD056,Batch2,1315108,P03,0.028441779434405748,0.23439483564270863,0.4550684709504903,0.25617000886120067,0.19889846208928963
CLOUD074,CLOUD057,Batch1,1315002,H23,0.09797904289779803,0.8141663715885693,0.8476085559533645,0.8323741726385463,0.01523438331481819
CLOUD074,CLOUD058,Batch1,1315038,E16,0.09797904289779803,0.4139967563266929,0,0.4714127932768087,-0.4714127932768087
CLOUD074,CLOUD059,Batch2,1315098,E13,0.028441779434405748,0.12713718499311244,0.10947249007373805,0.15196295665403284,-0.04249046658029479
CLOUD074,CLOUD060,Batch1,1315037,H09,0.09797904289779803,0.08093008616280441,0,0.17097967667673453,-0.17097967667673453
CLOUD074,CLOUD061,Batch2,1315122,L06,0.028441779434405748,0,0,0.028441779434405748,-0.028441779434405748
CLOUD074,CLOUD062,Batch2,1315072,C08,0.028441779434405748,0.11217351376171572,0.16659914107446733,0.1374248788593285,0.02917426221513883
CLOUD074,CLOUD063,Batch1,1315022,L01,0.09797904289779803,0.7556534777685975,0.9201321949876067,0.7795943161522358,0.14053787883537083
CLOUD074,CLOUD064,Batch2,1315085,G21,0.028441779434405748,0.08408286740674732,0.2739648326715826,0.11013318047215798,0.16383165219942464
CLOUD074,CLOUD065,Batch1,1315016,D02,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD074,CLOUD066,Batch2,1315112,K21,0.028441779434405748,0.16173729843610737,0.17875374767036717,0.1855789813020767,-0.006825233631709532
CLOUD074,CLOUD067,Batch2,1315108,O10,0.028441779434405748,0,0.3242038732679686,0.028441779434405748,0.2957620938335629
CLOUD074,CLOUD068,Batch2,1315104,C20,0.028441779434405748,0.0017016449234260888,0.03978607892391227,0.030095026548244076,0.009691052375668193
CLOUD074,CLOUD069,Batch1,1315049,D09,0.09797904289779803,0.08696279393057138,0,0.1764213055113336,-0.1764213055113336
CLOUD074,CLOUD070,Batch1,1315015,L03,0.09797904289779803,0.10204456334998885,0.26282933994308266,0.19002537759783125,0.07280396234525141
CLOUD074,CLOUD071,Batch2,1315065,A12,0.028441779434405748,0.26413985900656356,0.46924884531237343,0.28506903083126955,0.18417981448110388
CLOUD074,CLOUD072,Batch1,1315047,C22,0.09797904289779803,0.4343680738613264,0.3573854769117782,0.4897881486168317,-0.1324026717050535
CLOUD074,CLOUD073,Batch2,1315116,D22,0.028441779434405748,0.1157523701482863,0.12608378575480117,0.1409019462019248,-0.01481816044712364
CLOUD075,CLOUD001,Batch2,1315119,P10,0.051400480782216505,0.027428895551414093,0.21076087837290342,0.07741951791496272,0.1333413604579407
CLOUD075,CLOUD002,Batch1,1315006,D10,0.05784842166004382,0.2708292350264258,0.1811254934361516,0.31301061290079385,-0.13188511946464224
CLOUD075,CLOUD003,Batch2,1315118,C03,0.051400480782216505,0.03924587418631666,0,0.0886290981666381,-0.0886290981666381
CLOUD075,CLOUD004,Batch2,1315087,J07,0.051400480782216505,0,0.05437160683899208,0.051400480782216505,0.002971126056775575
CLOUD075,CLOUD005,Batch2,1315097,I19,0.051400480782216505,0.007941009642654713,0.22332063852199993,0.058933318711342546,0.16438731981065738
CLOUD075,CLOUD006,Batch1,1315040,I03,0.05784842166004382,0.1878139303091107,0.34177912420820705,0.234797612535003,0.10698151167320405
CLOUD075,CLOUD007,Batch2,1315088,E16,0.051400480782216505,0.027145288064176504,0.14431569564865093,0.07715048798892257,0.06716520765972836
CLOUD075,CLOUD008,Batch1,1315004,F05,0.05784842166004382,0.13561789353582246,0.015881758927751725,0.1856210341059591,-0.16973927517820736
CLOUD075,CLOUD009,Batch1,1315024,M05,0.05784842166004382,0.3235498550838677,0.18755163866703384,0.3626814282989739,-0.17512978963194004
CLOUD075,CLOUD010,Batch1,1315059,G09,0.05784842166004382,0.42531901220967594,0.05994675479665836,0.4585634003113811,-0.39861664551472276
CLOUD075,CLOUD011,Batch2,1315098,P18,0.051400480782216505,0,0.3938902844177944,0.051400480782216505,0.3424898036355779
CLOUD075,CLOUD012,Batch2,1315092,H15,0.051400480782216505,0.03411392917915901,0.05113037841341879,0.08376093760019626,-0.03263055918677747
CLOUD075,CLOUD013,Batch1,1315002,A21,0.05784842166004382,0.06637290002754058,0.7805930414027357,0.12038175417999131,0.6602112872227444
CLOUD075,CLOUD014,Batch1,1315035,N04,0.05784842166004382,0.13247039383090053,0.2674194436794271,0.18265561229114236,0.08476383138828475
CLOUD075,CLOUD015,Batch1,1315050,L21,0.05784842166004382,0.07161873286907704,0.2619113191958138,0.12532412387135244,0.13658719532446134
CLOUD075,CLOUD016,Batch2,1315118,G17,0.051400480782216505,0.25019582421737846,0,0.2887361193451188,-0.2887361193451188
CLOUD075,CLOUD017,Batch1,1315052,N15,0.05784842166004382,0.617972223315104,0.3794179748462315,0.6400719272266209,-0.26065395238038935
CLOUD075,CLOUD018,Batch1,1315024,C06,0.05784842166004382,0.4738211083570489,0.15266685027081608,0.5042597267494249,-0.3515928764786088
CLOUD075,CLOUD019,Batch1,1315027,O13,0.05784842166004382,0.2756816304048471,0.42531901220967594,0.317582304865303,0.10773670734437296
CLOUD075,CLOUD020,Batch1,1315035,D10,0.05784842166004382,0.1252573736737878,0.07922519048930501,0.1758598539655207,-0.09663466347621569
CLOUD075,CLOUD021,Batch1,1315025,H16,0.05784842166004382,0.19596682885033195,0.09299550169833834,0.24247887876366014,-0.1494833770653218
